repo_name,smell_code,type,level,year,file_size,loc,owner_type,language,size
ryan-a-baker/educates-tbs,DL4006,DL,warning,2021,370,6,User,Shell,856
ror0/qmk_firmware,DL3006,DL,warning,2021,100,4,User,C,184478
ror0/qmk_firmware,DL3025,DL,warning,2021,100,4,User,C,184478
dillonpatrick/ignite-rentalx,DL3006,DL,warning,2021,114,7,User,TypeScript,839
brain-score/brain-score.web,DL3006,DL,warning,2020,713,20,Organization,Python,4884
brain-score/brain-score.web,DL3008,DL,warning,2020,713,20,Organization,Python,4884
brain-score/brain-score.web,DL3016,DL,warning,2020,713,20,Organization,Python,4884
brain-score/brain-score.web,DL3025,DL,warning,2020,713,20,Organization,Python,4884
Crown-Commercial-Service/crown-marketplace,DL3018,DL,warning,2021,3443,81,Organization,Ruby,126244
Crown-Commercial-Service/crown-marketplace,DL3016,DL,warning,2021,3443,81,Organization,Ruby,126244
Crown-Commercial-Service/crown-marketplace,DL3018,DL,warning,2021,3443,81,Organization,Ruby,126244
Crown-Commercial-Service/crown-marketplace,DL3025,DL,warning,2021,3443,81,Organization,Ruby,126244
alkem-io/server,DL3018,DL,warning,2021,1139,21,Organization,TypeScript,15825
alkem-io/server,DL3020,DL,error,2021,1139,21,Organization,TypeScript,15825
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3013,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3042,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3008,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
greysweater42/cookbook,DL3042,DL,warning,2021,1145,26,User,Jupyter Notebook,34358
tomaszwylezek/kuma-gui,DL3018,DL,warning,2019,336,10,User,Vue,6743
tomaszwylezek/kuma-gui,DL3003,DL,warning,2019,336,10,User,Vue,6743
cormas/cormas,DL3008,DL,warning,2018,510,6,Organization,Smalltalk,10980
cormas/cormas,DL3003,DL,warning,2018,510,6,Organization,Smalltalk,10980
cormas/cormas,SC2164,SC,warning,2018,510,6,Organization,Smalltalk,10980
cormas/cormas,DL4006,DL,warning,2018,510,6,Organization,Smalltalk,10980
DSM-Portfolist/Backend,DL3045,DL,warning,2021,337,13,Organization,Java,817
DSM-Portfolist/Backend,DL3045,DL,warning,2021,337,13,Organization,Java,817
DSM-Portfolist/Backend,DL3045,DL,warning,2021,337,13,Organization,Java,817
DSM-Portfolist/Backend,DL3045,DL,warning,2021,337,13,Organization,Java,817
DSM-Portfolist/Backend,DL3045,DL,warning,2021,337,13,Organization,Java,817
DSM-Portfolist/Backend,DL3045,DL,warning,2021,337,13,Organization,Java,817
VampireTeeth/qmk_firmware,DL3006,DL,warning,2019,101,5,User,C,177105
VampireTeeth/qmk_firmware,DL3025,DL,warning,2019,101,5,User,C,177105
lahiri-phdworks/klee,DL3027,DL,warning,2020,2561,51,User,C++,8672
lahiri-phdworks/klee,DL4006,DL,warning,2020,2561,51,User,C++,8672
lahiri-phdworks/klee,DL3042,DL,warning,2020,2561,51,User,C++,8672
lahiri-phdworks/klee,DL3013,DL,warning,2020,2561,51,User,C++,8672
dbarzin/mercator,DL3027,DL,warning,2021,931,26,User,Blade,12652
dbarzin/mercator,DL4006,DL,warning,2021,931,26,User,Blade,12652
dbarzin/mercator,DL3003,DL,warning,2021,931,26,User,Blade,12652
dbarzin/mercator,SC2164,SC,warning,2021,931,26,User,Blade,12652
dbarzin/mercator,DL3025,DL,warning,2021,931,26,User,Blade,12652
HicServices/RDMP,DL3006,DL,warning,2020,597,15,Organization,C#,137418
HicServices/RDMP,DL3002,DL,warning,2020,597,15,Organization,C#,137418
HicServices/RDMP,DL3008,DL,warning,2020,597,15,Organization,C#,137418
malikasen/travel-blog,DL3025,DL,warning,2021,571,25,User,JavaScript,972
abdorah/Cabinet_Medical,DL3027,DL,warning,2021,1402,39,User,CSS,21156
abdorah/Cabinet_Medical,DL3007,DL,warning,2021,1402,39,User,CSS,21156
abdorah/Cabinet_Medical,DL3020,DL,error,2021,1402,39,User,CSS,21156
abdorah/Cabinet_Medical,DL3008,DL,warning,2021,1402,39,User,CSS,21156
abdorah/Cabinet_Medical,DL3014,DL,warning,2021,1402,39,User,CSS,21156
Devilmafia03/KennedyXMusic,DL3008,DL,warning,2021,353,11,User,Python,863
Devilmafia03/KennedyXMusic,DL3013,DL,warning,2021,353,11,User,Python,863
Devilmafia03/KennedyXMusic,DL3042,DL,warning,2021,353,11,User,Python,863
Devilmafia03/KennedyXMusic,DL4006,DL,warning,2021,353,11,User,Python,863
Devilmafia03/KennedyXMusic,DL3008,DL,warning,2021,353,11,User,Python,863
Devilmafia03/KennedyXMusic,DL3042,DL,warning,2021,353,11,User,Python,863
Devilmafia03/KennedyXMusic,DL3025,DL,warning,2021,353,11,User,Python,863
stenic/jpipe,DL3002,DL,warning,2021,226,9,Organization,Groovy,63
stenic/jpipe,DL3008,DL,warning,2021,226,9,Organization,Groovy,63
stenic/jpipe,DL3020,DL,error,2021,226,9,Organization,Groovy,63
Ouest-France/cdp,DL3045,DL,warning,2021,1940,51,Organization,Python,605
Ouest-France/cdp,DL3013,DL,warning,2021,1940,51,Organization,Python,605
Ouest-France/cdp,DL3018,DL,warning,2021,1940,51,Organization,Python,605
Ouest-France/cdp,SC2039,SC,warning,2021,1940,51,Organization,Python,605
Ouest-France/cdp,DL3042,DL,warning,2021,1940,51,Organization,Python,605
penguindark/v,DL3008,DL,warning,2021,668,19,User,V,44057
PatrickMugayaJoel/dontlook,DL3027,DL,warning,2021,195,9,User,Python,291
PatrickMugayaJoel/dontlook,DL3027,DL,warning,2021,195,9,User,Python,291
PatrickMugayaJoel/dontlook,DL3042,DL,warning,2021,195,9,User,Python,291
luisB97/pygoat,DL3042,DL,warning,2021,342,9,User,HTML,326
TinyIoT/thing-directory,DL3006,DL,warning,2021,707,22,Organization,Go,3910
TinyIoT/thing-directory,DL3018,DL,warning,2021,707,22,Organization,Go,3910
riking/AutoDelete,DL3007,DL,warning,2020,390,11,User,Go,6322
riking/AutoDelete,DL3027,DL,warning,2020,390,11,User,Go,6322
riking/AutoDelete,DL3025,DL,warning,2020,390,11,User,Go,6322
Mehmet5506/TaliaMusicV6.0,DL3027,DL,warning,2021,344,12,User,Python,857
Mehmet5506/TaliaMusicV6.0,DL3027,DL,warning,2021,344,12,User,Python,857
Mehmet5506/TaliaMusicV6.0,DL3042,DL,warning,2021,344,12,User,Python,857
Mehmet5506/TaliaMusicV6.0,DL3013,DL,warning,2021,344,12,User,Python,857
Mehmet5506/TaliaMusicV6.0,DL4006,DL,warning,2021,344,12,User,Python,857
Mehmet5506/TaliaMusicV6.0,DL3008,DL,warning,2021,344,12,User,Python,857
Mehmet5506/TaliaMusicV6.0,DL3042,DL,warning,2021,344,12,User,Python,857
Mehmet5506/TaliaMusicV6.0,DL3025,DL,warning,2021,344,12,User,Python,857
twentylemon/duckbot,DL3042,DL,warning,2021,1186,29,User,Python,5693
twentylemon/duckbot,DL3013,DL,warning,2021,1186,29,User,Python,5693
twentylemon/duckbot,DL3008,DL,warning,2021,1186,29,User,Python,5693
twentylemon/duckbot,DL3042,DL,warning,2021,1186,29,User,Python,5693
twentylemon/duckbot,DL3008,DL,warning,2021,1186,29,User,Python,5693
firesidewing/HahnEngineering,DL3008,DL,warning,2021,2038,22,User,Python,13932
firesidewing/HahnEngineering,DL3042,DL,warning,2021,2038,22,User,Python,13932
firesidewing/HahnEngineering,DL3042,DL,warning,2021,2038,22,User,Python,13932
firesidewing/HahnEngineering,DL3025,DL,warning,2021,2038,22,User,Python,13932
jackfrancis/aks-engine,DL3006,DL,warning,2021,1045,22,User,Go,99379
jackfrancis/aks-engine,DL3029,DL,warning,2021,1045,22,User,Go,99379
jackfrancis/aks-engine,SC2157,SC,error,2021,1045,22,User,Go,99379
palowashere/crossmatch,DL3008,DL,warning,2021,1153,27,User,C++,31
palowashere/crossmatch,DL3008,DL,warning,2021,1153,27,User,C++,31
LeviHarrison/prometheus,DL3007,DL,warning,2021,1270,25,User,Go,131908
lindongbin/gt,DL3045,DL,warning,2020,84,4,User,Python,3757
lindongbin/gt,DL3025,DL,warning,2020,84,4,User,Python,3757
KeithAzzopardi1998/Jargo,DL3008,DL,warning,2021,2726,40,User,Jupyter Notebook,23283
KeithAzzopardi1998/Jargo,DL3042,DL,warning,2021,2726,40,User,Jupyter Notebook,23283
KeithAzzopardi1998/Jargo,DL3013,DL,warning,2021,2726,40,User,Jupyter Notebook,23283
KeithAzzopardi1998/Jargo,DL3013,DL,warning,2021,2726,40,User,Jupyter Notebook,23283
KeithAzzopardi1998/Jargo,DL3042,DL,warning,2021,2726,40,User,Jupyter Notebook,23283
KeithAzzopardi1998/Jargo,DL3042,DL,warning,2021,2726,40,User,Jupyter Notebook,23283
KeithAzzopardi1998/Jargo,DL3003,DL,warning,2021,2726,40,User,Jupyter Notebook,23283
ShaunPark/nodeMonGo,DL3006,DL,warning,2021,573,14,User,Go,514
ShaunPark/nodeMonGo,DL3020,DL,error,2021,573,14,User,Go,514
ShaunPark/nodeMonGo,DL3018,DL,warning,2021,573,14,User,Go,514
ShaunPark/nodeMonGo,DL3018,DL,warning,2021,573,14,User,Go,514
askulkarni2/cdk-gh-aws-oidc-connect,DL3006,DL,warning,2021,16,1,User,TypeScript,2236
pingcap/tidb,DL3018,DL,warning,2021,1402,25,Organization,Go,298215
pingcap/tidb,DL3006,DL,warning,2021,1402,25,Organization,Go,298215
pingcap/tidb,DL3018,DL,warning,2021,1402,25,Organization,Go,298215
DottieDot/GTAV-NativeDB,DL3006,DL,warning,2021,253,11,User,TypeScript,9072
Blagues-API/blagues-api,DL3025,DL,warning,2021,215,10,Organization,TypeScript,44118
JBarmentlo/Rubik-s-Cube-Solver,DL3008,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3027,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3027,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3008,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3008,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3027,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3013,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3042,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3008,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3008,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3014,DL,warning,2021,863,16,User,C++,637
JBarmentlo/Rubik-s-Cube-Solver,DL3025,DL,warning,2021,863,16,User,C++,637
zew/go-questionnaire,DL3007,DL,warning,2019,2438,26,Organization,Go,14964
zew/go-questionnaire,DL3008,DL,warning,2019,2438,26,Organization,Go,14964
zew/go-questionnaire,DL3014,DL,warning,2019,2438,26,Organization,Go,14964
kiali/kiali.io,DL3006,DL,warning,2021,916,16,Organization,JavaScript,163308
kiali/kiali.io,DL3016,DL,warning,2021,916,16,Organization,JavaScript,163308
kiali/kiali.io,DL3028,DL,warning,2021,916,16,Organization,JavaScript,163308
chevtek/chevcasttv,DL3018,DL,warning,2021,1052,19,User,TypeScript,71123
Filip-Tomasko/voltorbflipdotcom,DL3006,DL,warning,2021,390,8,User,Go,2605
Filip-Tomasko/voltorbflipdotcom,DL3025,DL,warning,2021,390,8,User,Go,2605
BrunoSilvaATB/coatrack,DL3018,DL,warning,2021,405,10,User,JavaScript,17765
mugeki/laundro-api,DL3020,DL,error,2021,219,11,User,Go,230
rizinorg/rizin,SC2039,SC,warning,2021,2438,45,Organization,C,129878
rizinorg/rizin,DL3008,DL,warning,2021,2438,45,Organization,C,129878
rizinorg/rizin,DL3013,DL,warning,2021,2438,45,Organization,C,129878
rizinorg/rizin,DL3042,DL,warning,2021,2438,45,Organization,C,129878
rizinorg/rizin,DL3042,DL,warning,2021,2438,45,Organization,C,129878
rizinorg/rizin,DL3008,DL,warning,2021,2438,45,Organization,C,129878
rizinorg/rizin,DL3022,DL,warning,2021,2438,45,Organization,C,129878
emckean/docsy-example,DL3018,DL,warning,2021,46,2,User,HTML,2715
seokjinkimph0/geist-ui-kit,DL3020,DL,error,2021,40,3,User,TypeScript,920
directed-graph/symfs,DL3007,DL,warning,2021,376,9,User,Python,114
scottd018/operator-builder,DL3007,DL,warning,2021,449,6,User,Go,759
TomTomB/setgo,DL3018,DL,warning,2021,437,18,User,TypeScript,12396
TomTomB/setgo,DL3025,DL,warning,2021,437,18,User,TypeScript,12396
Howie59/tidb,DL3018,DL,warning,2021,1402,25,User,Go,179401
Howie59/tidb,DL3006,DL,warning,2021,1402,25,User,Go,179401
Howie59/tidb,DL3018,DL,warning,2021,1402,25,User,Go,179401
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3013,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3042,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3000,DL,error,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3000,DL,error,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/HousePricing,DL3025,DL,warning,2020,633,21,User,Jupyter Notebook,2619
Louis-Saglio/Pytrack,DL3013,DL,warning,2021,135,6,User,Python,23
Louis-Saglio/Pytrack,DL3042,DL,warning,2021,135,6,User,Python,23
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3013,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3042,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3008,DL,warning,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3000,DL,error,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3000,DL,error,2020,699,23,User,Jupyter Notebook,22
Louis-Saglio/MLProject,DL3025,DL,warning,2020,699,23,User,Jupyter Notebook,22
minskylab/kratos,DL3018,DL,warning,2021,1368,23,Organization,TypeScript,272
cirope/mawidabp,DL3018,DL,warning,2020,1499,49,Organization,Ruby,69407
cirope/mawidabp,DL3018,DL,warning,2020,1499,49,Organization,Ruby,69407
poloba/discogs-wantlist-scraper-bot,DL3007,DL,warning,2020,345,11,User,JavaScript,6792
poloba/discogs-wantlist-scraper-bot,DL3002,DL,warning,2020,345,11,User,JavaScript,6792
poloba/discogs-wantlist-scraper-bot,DL3013,DL,warning,2020,345,11,User,JavaScript,6792
poloba/discogs-wantlist-scraper-bot,DL3042,DL,warning,2020,345,11,User,JavaScript,6792
poloba/discogs-wantlist-scraper-bot,DL3013,DL,warning,2020,345,11,User,JavaScript,6792
poloba/discogs-wantlist-scraper-bot,DL3042,DL,warning,2020,345,11,User,JavaScript,6792
poloba/discogs-wantlist-scraper-bot,DL3013,DL,warning,2020,345,11,User,JavaScript,6792
poloba/discogs-wantlist-scraper-bot,DL3042,DL,warning,2020,345,11,User,JavaScript,6792
discip/IronOS,DL3008,DL,warning,2021,1474,24,User,C,45580
discip/IronOS,DL3008,DL,warning,2021,1474,24,User,C,45580
discip/IronOS,DL3013,DL,warning,2021,1474,24,User,C,45580
discip/IronOS,DL3042,DL,warning,2021,1474,24,User,C,45580
discip/IronOS,DL4006,DL,warning,2021,1474,24,User,C,45580
discip/IronOS,DL4006,DL,warning,2021,1474,24,User,C,45580
sayefsakin/traveler-integrated,DL4006,DL,warning,2020,1147,31,User,JavaScript,3416
sayefsakin/traveler-integrated,SC2038,SC,warning,2020,1147,31,User,JavaScript,3416
sayefsakin/traveler-integrated,DL4006,DL,warning,2020,1147,31,User,JavaScript,3416
sayefsakin/traveler-integrated,DL3042,DL,warning,2020,1147,31,User,JavaScript,3416
sayefsakin/traveler-integrated,DL3013,DL,warning,2020,1147,31,User,JavaScript,3416
sayefsakin/traveler-integrated,DL3042,DL,warning,2020,1147,31,User,JavaScript,3416
sayefsakin/traveler-integrated,DL3040,DL,warning,2020,1147,31,User,JavaScript,3416
sayefsakin/traveler-integrated,DL3041,DL,warning,2020,1147,31,User,JavaScript,3416
sayefsakin/traveler-integrated,DL3042,DL,warning,2020,1147,31,User,JavaScript,3416
sayefsakin/traveler-integrated,DL3040,DL,warning,2020,1147,31,User,JavaScript,3416
happn-tech/officectl,DL3005,DL,error,2021,2874,32,Organization,Swift,1840
happn-tech/officectl,DL3008,DL,warning,2021,2874,32,Organization,Swift,1840
happn-tech/officectl,DL3008,DL,warning,2021,2874,32,Organization,Swift,1840
happn-tech/officectl,DL3005,DL,error,2021,2874,32,Organization,Swift,1840
WikipediaLibrary/TWLight,DL3013,DL,warning,2021,1965,44,Organization,Python,196646
WikipediaLibrary/TWLight,DL3027,DL,warning,2021,1965,44,Organization,Python,196646
WikipediaLibrary/TWLight,DL3042,DL,warning,2021,1965,44,Organization,Python,196646
WikipediaLibrary/TWLight,DL3027,DL,warning,2021,1965,44,Organization,Python,196646
WikipediaLibrary/TWLight,DL3042,DL,warning,2021,1965,44,Organization,Python,196646
WikipediaLibrary/TWLight,DL3022,DL,warning,2021,1965,44,Organization,Python,196646
WikipediaLibrary/TWLight,DL3027,DL,warning,2021,1965,44,Organization,Python,196646
LeafLink/pyll-json-errors,DL3018,DL,warning,2020,502,15,Organization,Python,391
LeafLink/pyll-json-errors,DL4006,DL,warning,2020,502,15,Organization,Python,391
sassoftware/viya4-iac-azure,DL3018,DL,warning,2021,738,17,Organization,HCL,793
fminamot/do400-greeting-console,DL3006,DL,warning,2021,206,6,User,JavaScript,20
fminamot/do400-greeting-service,DL3006,DL,warning,2021,217,7,User,JavaScript,19
integritee-network/integritee-node,SC2115,SC,warning,2021,887,17,Organization,Rust,51659
helxplatform/appstore,DL3008,DL,warning,2021,879,23,Organization,CSS,58354
helxplatform/tranql,DL3018,DL,warning,2021,598,18,Organization,Python,6258
helxplatform/tranql,DL3042,DL,warning,2021,598,18,Organization,Python,6258
helxplatform/tranql,DL3013,DL,warning,2021,598,18,Organization,Python,6258
helxplatform/tranql,DL3042,DL,warning,2021,598,18,Organization,Python,6258
Lamasmaster/tgstation,DL3005,DL,error,2021,2460,61,User,DM,1929454
Lamasmaster/tgstation,DL3008,DL,warning,2021,2460,61,User,DM,1929454
Lamasmaster/tgstation,DL3008,DL,warning,2021,2460,61,User,DM,1929454
Lamasmaster/tgstation,DL3003,DL,warning,2021,2460,61,User,DM,1929454
Lamasmaster/tgstation,DL3008,DL,warning,2021,2460,61,User,DM,1929454
Lamasmaster/tgstation,DL4006,DL,warning,2021,2460,61,User,DM,1929454
Lamasmaster/tgstation,DL3008,DL,warning,2021,2460,61,User,DM,1929454
Lamasmaster/tgstation,DL3008,DL,warning,2021,2460,61,User,DM,1929454
Lamasmaster/tgstation,DL3008,DL,warning,2021,2460,61,User,DM,1929454
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3045,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3045,DL,warning,2021,2302,53,User,Dockerfile,10
73VW/odoo-base-buster-slim,DL3008,DL,warning,2021,2302,53,User,Dockerfile,10
jorgeluh/mslearn-aks-deployment-pipeline-github-actions,DL3008,DL,warning,2021,574,7,User,HTML,237
jorgeluh/mslearn-aks-deployment-pipeline-github-actions,DL4006,DL,warning,2021,574,7,User,HTML,237
imfsilva/typescript-express-typeorm-boilerplate,DL3025,DL,warning,2021,750,17,User,TypeScript,901
Ting-An-Lin/phy,DL3032,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3033,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3033,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3032,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3032,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3033,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3032,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3033,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3032,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3033,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3032,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3033,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3003,DL,warning,2021,7146,76,User,C,27502
